ERP_M_30,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (%),,,,6.8,6.8,6.8,6.8,6.7,
ERP_M_31,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (%),,,,6,6,5.9,6,6.2,
ERP_M_32,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (%),,,,5.6,5.7,5.7,5.7,5.6,
ERP_M_33,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (%),,,,4.8,4.8,4.8,4.9,5,
ERP_M_34,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (%),,,,4.3,4.3,4.2,4.2,4.2,
ERP_M_35,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (%),,,,3.4,3.5,3.6,3.7,3.8,
ERP_M_36,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (%),,,,2.2,2.3,2.4,2.5,2.6,
ERP_M_37,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (%),,,,1.3,1.4,1.4,1.5,1.6,
ERP_M_38,Estimated resident population - Males - year ended 30 June,Males - 85 and over (%),,,,1.2,1.2,1.2,1.2,1.3,
ERP_F_2,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (no.),,,,77650,77719,77673,77086,75505,
ERP_F_3,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (no.),,,,79878,81244,82194,82415,82302,
ERP_F_4,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (no.),,,,73767,76619,79361,82083,83530,
ERP_F_5,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (no.),,,,75965,76388,77319,77879,78112,
ERP_F_6,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (no.),,,,92180,92514,92661,91482,88473,
ERP_F_7,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (no.),,,,95064,96756,98235,98691,95620,
ERP_F_8,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (no.),,,,93673,94990,96729,98210,98397,
ERP_F_9,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (no.),,,,84751,88798,92572,95761,97680,
ERP_F_10,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (no.),,,,83158,83177,83957,85763,87910,
ERP_F_11,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (no.),,,,83883,85954,87342,87855,86588,
ERP_F_12,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (no.),,,,74764,75117,76126,78637,81732,
ERP_F_13,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (no.),,,,70203,72019,73571,74519,73999,
ERP_F_14,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (no.),,,,60671,61951,63692,65873,67515,
ERP_F_15,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (no.),,,,54238,55397,56593,57813,58649,
ERP_F_16,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (no.),,,,42287,45582,48297,50745,52715,
ERP_F_17,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (no.),,,,28983,30349,32135,34307,36643,
ERP_F_18,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (no.),,,,20506,21184,22216,23222,24220,
ERP_F_19,Estimated resident population - Females - year ended 30 June,Females - 85 and over (no.),,,,24973,25249,25452,26030,26447,
ERP_F_21,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (%),,,,6.4,6.3,6.1,6,5.8,
ERP_F_22,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (%),,,,6.6,6.5,6.5,6.4,6.4,
ERP_F_23,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (%),,,,6.1,6.2,6.3,6.4,6.4,
ERP_F_24,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (%),,,,6.2,6.2,6.1,6,6,
ERP_F_25,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (%),,,,7.6,7.5,7.3,7.1,6.8,
ERP_F_26,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (%),,,,7.8,7.8,7.8,7.7,7.4,
ERP_F_27,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (%),,,,7.7,7.7,7.6,7.6,7.6,
ERP_F_28,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (%),,,,7,7.2,7.3,7.4,7.5,
ERP_F_29,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (%),,,,6.8,6.7,6.6,6.7,6.8,
ERP_F_30,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (%),,,,6.9,6.9,6.9,6.8,6.7,
ERP_F_31,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (%),,,,6.1,6.1,6,6.1,6.3,
ERP_F_32,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (%),,,,5.8,5.8,5.8,5.8,5.7,
ERP_F_33,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (%),,,,5,5,5,5.1,5.2,
ERP_F_34,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (%),,,,4.5,4.5,4.5,4.5,4.5,
ERP_F_35,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (%),,,,3.5,3.7,3.8,3.9,4.1,
ERP_F_36,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (%),,,,2.4,2.4,2.5,2.7,2.8,
ERP_F_37,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (%),,,,1.7,1.7,1.8,1.8,1.9,
ERP_F_38,Estimated resident population - Females - year ended 30 June,Females - 85 and over (%),,,,2.1,2,2,2,2,
ERP_P_2,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (no.),,,,159483,159407,159283,158188,155706,
ERP_P_3,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (no.),,,,163864,166685,168704,169396,169484,
ERP_P_4,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (no.),,,,151936,158055,164180,169731,172354,
ERP_P_5,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (no.),,,,155361,156307,158126,159489,160399,
ERP_P_6,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (no.),,,,186119,186409,187052,185098,180212,
ERP_P_7,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (no.),,,,190122,193200,196064,196679,191119,
ERP_P_8,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (no.),,,,185604,188090,191384,194627,194908,
ERP_P_9,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (no.),,,,168127,175768,182983,189603,193543,
ERP_P_10,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (no.),,,,164487,164021,165088,168184,172449,
ERP_P_11,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (no.),,,,164500,168846,171978,173384,171270,
ERP_P_12,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (no.),,,,146897,147898,149829,154503,160930,
ERP_P_13,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (no.),,,,137290,140783,144020,146063,145382,
ERP_P_14,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (no.),,,,117651,120006,123329,127548,130787,
ERP_P_15,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (no.),,,,105526,107132,108673,110607,112359,
ERP_P_16,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (no.),,,,82693,88646,93493,97600,100794,
ERP_P_17,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (no.),,,,55367,58038,61605,65764,70086,
ERP_P_18,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (no.),,,,36427,37998,40122,42373,44572,
ERP_P_19,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (no.),,,,39047,39646,40234,41411,42573,
ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),,,,6.6,6.5,6.4,6.2,6.1,
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),,,,6.8,6.8,6.7,6.6,6.6,
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),,,,6.3,6.4,6.6,6.7,6.7,
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),,,,6.4,6.4,6.3,6.3,6.2,
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),,,,7.7,7.6,7.5,7.3,7,
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),,,,7.9,7.9,7.8,7.7,7.4,
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),,,,7.7,7.7,7.6,7.6,7.6,
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),,,,7,7.2,7.3,7.4,7.5,
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),,,,6.8,6.7,6.6,6.6,6.7,
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),,,,6.8,6.9,6.9,6.8,6.7,
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),,,,6.1,6,6,6.1,6.3,
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),,,,5.7,5.7,5.7,5.7,5.7,
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),,,,4.9,4.9,4.9,5,5.1,
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),,,,4.4,4.4,4.3,4.3,4.4,
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),,,,3.4,3.6,3.7,3.8,3.9,
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),,,,2.3,2.4,2.5,2.6,2.7,
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),,,,1.5,1.5,1.6,1.7,1.7,
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),,,,1.6,1.6,1.6,1.6,1.7,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,31271,30792,31578,31646,30513,32486,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),,,1.76,1.73,1.71,1.69,1.66,1.66,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,12953,13872,13220,14196,13544,14743,
BD_5,Births and deaths - year ended 31 December,Standardised death rate (per 1000 people) (rate),,,5.5,5.5,5.3,5.3,5.1,5.2,
MIGRATION_2,Internal and overseas migration - at 30 June,Internal arrivals (no.),,,,78584,89309,93861,86655,92622,112531
MIGRATION_3,Internal and overseas migration - at 30 June,Internal departures (no.),,,,66397,73314,77947,72876,77621,84420
MIGRATION_4,Internal and overseas migration - at 30 June,Net internal migration (no.),,,,12187,15995,15914,13779,15001,28111
MIGRATION_5,Internal and overseas migration - at 30 June,Overseas arrivals (no.),,,,54239,52750,56631,52816,13665,36995
MIGRATION_6,Internal and overseas migration - at 30 June,Overseas departures (no.),,,,34328,36719,38271,36647,24193,22278
MIGRATION_7,Internal and overseas migration - at 30 June,Net overseas migration (no.),,,,19911,16031,18360,16169,-10528,14717
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),41905,,54157,,,,,76942,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),2,,2.4,,,,,3,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,,6,,,,,5.7,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,,6.2,,,,,5.9,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,,1.4,,,,,1.4,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,,0.8,,,,,0.9,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,,3,,,,,3.4,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,,3.3,,,,,3.3,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,,2.4,,,,,3.2,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,,1.3,,,,,1.5,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,,1.7,,,,,1.9,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,,591342,,,,,685394,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,,26,,,,,27.1,
CENSUS_15,Religious affiliation - Census,Buddhism (%),2,,2,,,,,1.9,
CENSUS_16,Religious affiliation - Census,Christianity (%),62.8,,53.6,,,,,44.3,
CENSUS_17,Religious affiliation - Census,Hinduism (%),1,,1.5,,,,,2,
CENSUS_18,Religious affiliation - Census,Islam (%),1.2,,1.5,,,,,1.8,
CENSUS_19,Religious affiliation - Census,Judaism (%),0.1,,0.1,,,,,0.1,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.8,,1,,,,,1.2,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",23,,31.1,,,,,41.9,
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),8.9,,9.2,,,,,6.7,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),1723100,,1849011,,,,,2112082,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),226405,,272533,,,,,300117,
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),116496,,149256,,,,,114040,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),83.4,,81.4,,,,,83.6,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),11,,12,,,,,11.9,
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),5.6,,6.6,,,,,4.5,
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),273645,,365354,,,,,447672,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),13.2,,16.1,,,,,17.7,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,,12751,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,,64193,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,,0.6,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,,3.1,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),,,64778,,,,,,
ING_CULTID,Culture,"Identifies with tribal group, language group, clan, mission or regional group (%)",,65.1,,,,54,,,
ING_HLTC1,Culture,Recognises an area as homelands/traditional country (%),,70.8,,,,64.3,,,
ING_HLTC2,Culture,Recognises and lives in homelands/traditional country (%),,4.3,,,,12.2,,,
ING_HLTC3,Culture,Recognises and allowed to visit homelands/traditional country (%),,60.5,,,,50,,,
ING_LANG1,Language - Census,Speakers of an Aboriginal or Torres Strait Islander language who identify as Aboriginal and/or Torres Strait Islander (%),1.4,,1.3,,,,,2.2,
ING_LANG2,Language - Census,Speaks English at home (%),97.2,,97.1,,,,,96,
ING_EETP1,"Engagement in employment, education or training - Census",Fully engaged (%),47.7,,47.5,,,,,,
ING_EETP2,"Engagement in employment, education or training - Census",Partially or at least partially engaged (%),17.1,,16.7,,,,,,
ING_EETP3,"Engagement in employment, education or training - Census",Not engaged (%),35.2,,35.7,,,,,,
ING_YR12ATT,Education - Census,Attained year 12 or equivalent or Certificate III or above (aged 20-24 years) (%),66.8,,77.1,,,,,,
ING_EMP1,Labour force status - Census,Employed (no.),12974,,17194,,,,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,84.3,,83.1,,,,,,
ING_UNEMP1,Labour force status - Census,Unemployed (no.),2414,,3487,,,,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,15.7,,16.9,,,,,,
ING_LABF,Labour force status - Census,In the labour force (no.),15388,,20684,,,,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),62.9,,63.2,,,,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),37,,36.8,,,,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),24449,,32716,,,,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,53.1,,52.6,,,,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),3106,,4698,,,,,7170,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),11.8,,13.3,,,,,14,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),5683,,7581,,,,,10717,
ING_UPCC2,Unpaid child care - Census,Cared for own child/children (%),21.5,,21.4,,,,,21,
ING_UPCC3,Unpaid child care - Census,Cared for other child/children (no.),2201,,2923,,,,,3550,
ING_UPCC4,Unpaid child care - Census,Cared for other child/children (%),8.3,,8.3,,,,,7,
ING_UPCC5,Unpaid child care - Census,Total provided unpaid child care (no.),8307,,10996,,,,,14959,
ING_UPCC6,Unpaid child care - Census,Total provided unpaid child care (%),31.5,,31.1,,,,,29.3,
ING_UPCC7,Unpaid child care - Census,Did not provide unpaid child care (no.),15923,,22137,,,,,33339,
ING_UPCC8,Unpaid child care - Census,Did not provide unpaid child care (%),60.3,,62.6,,,,,65.3,
ING_VOLWP1,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (no.),3922,,5516,,,,,5634,
ING_VOLWP2,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (%),14.9,,15.6,,,,,11,
ING_SAHLTH,Self-assessed health,Excellent/very good self-assessed health (%),,41.9,,,,39.1,,,
ING_DISAB1,Disability status,Profound/severe core activity limitation (no.),,,,,,8351,,,
ING_DISAB2,Disability status,Moderate/mild core activity limitation (no.),,,,,,9118,,,
ING_DISAB3,Disability status,Schooling/employment restriction only (no.),,,,,,5802,,,
ING_DISAB4,Disability status,No limitation or specific restriction (no.),,,,,,6823,,,
ING_DISAB5,Disability status,Total with disability (no.),,,,,,29600,,,
ING_DISAB6,Disability status,Total with disability (%),,,,,,39.9,,,
ING_DISAB7,Disability status,Has no disability or long-term health condition (%),,,,,,60.4,,,
ING_LTHC1,Current long-term health conditions,No current long-term health conditions (%),,,,,,27.8,,,
ING_LTHC2,Current long-term health conditions,One long-term health condition (no.),,,,,,13950,,,
ING_LTHC3,Current long-term health conditions,Two long-term health conditions (no.),,,,,,9746,,,
ING_LTHC4,Current long-term health conditions,Three or more long-term health conditions (no.),,,,,,28699,,,
ING_LTHC5,Current long-term health conditions,Total with one or more current long-term health conditions (no.),,,,,,53281,,,
ING_LTHC6,Current long-term health conditions,Total with one or more current long-term health conditions (%),,,,,,71.8,,,
ING_USP1,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (no.),,,,,,19546,,,
ING_USP2,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (%),,,,,,26.3,,,
ING_USP3,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider is (no.),,,,,,31085,,,
ING_USP4,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider (%),,,,,,41.9,,,
ING_ALC1,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (no.),,29406,,,,38094,,,
ING_ALC2,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (%),,85.5,,,,77.6,,,
ING_SMK1,Health risk factor - Smoker status,Ex smoker/never smoked (no.),,21936,,,,35373,,,
ING_SMK2,Health risk factor - Smoker status,Ex smoker/never smoked (%),,63.7,,,,72.1,,,
ING_ASHP,Appropriately sized housing - Census,Persons living in appropriately sized dwellings (Closing the Gap measure) (%),83.9,,86.5,,,,,86.7,
ING_ONEBR,Appropriately sized housing - Census,Persons living in a dwelling requiring one additional bedroom (%),11.8,,9.9,,,,,9.3,
ING_TWOBR,Appropriately sized housing - Census,Persons living in a dwelling requiring two additional bedrooms (%),2.9,,2.8,,,,,2.7,
ING_THRBR,Appropriately sized housing - Census,Persons living in a dwelling requiring three additional bedrooms (%),1.1,,0.5,,,,,1,
ING_FOUBR,Appropriately sized housing - Census,Persons living in a dwelling requiring four or more additional bedrooms (%),0.3,,0.3,,,,,0.4,
ING_TTYPE1,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),14093,,18710,,,,,27321,
ING_TTYPE3,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),35.1,,36.1,,,,,37.1,
ING_TTYPE2,Tenure type - Census,Renter (no.),24556,,31153,,,,,44574,
ING_TTYPE4,Tenure type - Census,Renter (%),61.2,,60.1,,,,,60.6,
CABEE_2,Number of businesses - at 30 June,Number of non-employing businesses,,,,,117647,122020,127225,123710,131959
CABEE_3,Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,,,52976,53268,52490,62578,64370
CABEE_4,Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,,,18880,19160,19339,20197,20810
CABEE_38,Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,,,5207,5460,5443,5376,5884
CABEE_5,Number of businesses - at 30 June,Total number of businesses,,,,,194710,199911,204500,211868,223020
CABEE_7,Business entries - year ended 30 June,Number of non employing business entries,,,,,,24323,24100,23676,29627
CABEE_8,Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,,,7956,7303,9897,10640
CABEE_9,Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,,,809,750,767,853
CABEE_39,Business entries - year ended 30 June,Number of employing business entries: 20 or more employees,,,,,,118,93,102,126
CABEE_10,Business entries - year ended 30 June,Total number of business entries,,,,,,33203,32245,34447,41254
CABEE_12,Business exits - year ended 30 June,Number of non employing business exits,,,,,,21578,21232,21780,22409
CABEE_13,Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,,,5287,5248,3962,6069
CABEE_14,Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,,,1105,1080,834,1157
CABEE_40,Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,,,178,166,132,164
CABEE_15,Business exits - year ended 30 June,Total number of business exits,,,,,,28151,27728,26706,29796
CABEE_19,Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,,,5329,5312,5271,5256,5380
CABEE_28,Number of businesses by industry - at 30 June,Mining (no.),,,,,779,782,739,723,711
CABEE_27,Number of businesses by industry - at 30 June,Manufacturing (no.),,,,,7570,7586,7577,7816,8147
CABEE_23,Number of businesses by industry - at 30 June,"Electricity, gas water and waste services (no.)",,,,,620,665,674,689,758
CABEE_21,Number of businesses by industry - at 30 June,Construction (no.),,,,,34412,35047,34854,35757,37700
CABEE_37,Number of businesses by industry - at 30 June,Wholesale trade (no.),,,,,6975,7058,7050,7218,7423
CABEE_34,Number of businesses by industry - at 30 June,Retail trade (no.),,,,,11389,11695,11885,12754,13586
CABEE_17,Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,,,7841,7867,7906,8262,8615
CABEE_36,Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,,,17540,18416,20198,19525,19544
CABEE_26,Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,,,1828,1895,1921,2024,2141
CABEE_24,Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,,,8891,9105,9387,9834,10334
CABEE_33,Number of businesses by industry - at 30 June,"Rental, hiring and real estate services (no.)",,,,,23058,23341,23658,24569,25955
