ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),,,,6.7,6.6,6.5,6.4,6.2,
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),,,,6.5,6.5,6.5,6.5,6.5,
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),,,,6,6.2,6.3,6.4,6.4,
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),,,,6.1,6,5.9,5.8,5.8,
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),,,,7,6.8,6.7,6.6,6.3,
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),,,,7.8,7.6,7.4,7.2,6.9,
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),,,,8.2,8.1,8,7.8,7.7,
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),,,,7.2,7.3,7.5,7.7,7.8,
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),,,,6.7,6.6,6.6,6.6,6.7,
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),,,,6.9,6.9,6.8,6.7,6.5,
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),,,,6.2,6.2,6.2,6.2,6.4,
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),,,,5.8,5.9,5.9,5.9,5.9,
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),,,,5.1,5.1,5.2,5.3,5.4,
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),,,,4.5,4.5,4.5,4.6,4.7,
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),,,,3.4,3.7,3.8,4,4.1,
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),,,,2.5,2.5,2.6,2.7,2.8,
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),,,,1.7,1.8,1.8,1.9,1.9,
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),,,,1.7,1.8,1.8,1.8,1.9,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,27828,27251,26402,26654,25620,27043,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),,,1.81,1.79,1.76,1.71,1.66,1.66,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,11296,11170,11214,11628,11511,12252,
BD_5,Births and deaths - year ended 31 December,Standardised death rate (per 1000 people) (rate),,,5.2,5.1,5,4.9,4.7,4.7,
MIGRATION_2,Internal and overseas migration - at 30 June,Internal arrivals (no.),,,,35322,39561,43789,39668,44387,52920
MIGRATION_3,Internal and overseas migration - at 30 June,Internal departures (no.),,,,43790,45365,45191,38933,37919,43781
MIGRATION_4,Internal and overseas migration - at 30 June,Net internal migration (no.),,,,-8468,-5804,-1402,735,6468,9139
MIGRATION_5,Internal and overseas migration - at 30 June,Overseas arrivals (no.),,,,43715,39708,43200,45304,11218,28559
MIGRATION_6,Internal and overseas migration - at 30 June,Overseas departures (no.),,,,33038,29075,27647,23090,16600,18878
MIGRATION_7,Internal and overseas migration - at 30 June,Net overseas migration (no.),,,,10677,10633,15553,22214,-5382,9681
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),27104,,31216,,,,,42083,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),1.6,,1.6,,,,,2,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,,3.4,,,,,3,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,,12.5,,,,,11.7,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,,2.6,,,,,2.5,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,,1.2,,,,,1.2,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,,5.7,,,,,6,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,,2.4,,,,,2.3,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,,3.6,,,,,4.3,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,,1.2,,,,,1.3,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,,3.5,,,,,3.6,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,,701339,,,,,759641,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,,36.1,,,,,35.9,
CENSUS_15,Religious affiliation - Census,Buddhism (%),2.5,,2.5,,,,,2.5,
CENSUS_16,Religious affiliation - Census,Christianity (%),58.4,,49.7,,,,,41.8,
CENSUS_17,Religious affiliation - Census,Hinduism (%),1.1,,1.9,,,,,2.3,
CENSUS_18,Religious affiliation - Census,Islam (%),2.1,,2.4,,,,,3,
CENSUS_19,Religious affiliation - Census,Judaism (%),0.3,,0.3,,,,,0.3,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.8,,1,,,,,1.3,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",25.3,,32.6,,,,,42.2,
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),9.5,,9.6,,,,,6.6,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),1383616,,1521231,,,,,1756740,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),233770,,286104,,,,,261561,
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),111484,,136522,,,,,98347,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),80,,78.3,,,,,83,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),13.5,,14.7,,,,,12.4,
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),6.4,,7,,,,,4.6,
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),288199,,390965,,,,,442202,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),16.7,,20.1,,,,,20.9,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,,6332,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,,42899,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,,0.4,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,,2.5,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),,,41724,,,,,,
ING_CULTID,Culture,"Identifies with tribal group, language group, clan, mission or regional group (%)",,58.6,,,,62.3,,,
ING_HLTC1,Culture,Recognises an area as homelands/traditional country (%),,72.1,,,,71,,,
ING_HLTC2,Culture,Recognises and lives in homelands/traditional country (%),,15.3,,,,15.4,,,
ING_HLTC3,Culture,Recognises and allowed to visit homelands/traditional country (%),,58.1,,,,54.4,,,
ING_LANG1,Language - Census,Speakers of an Aboriginal or Torres Strait Islander language who identify as Aboriginal and/or Torres Strait Islander (%),2.5,,2.4,,,,,4.8,
ING_LANG2,Language - Census,Speaks English at home (%),96.3,,96,,,,,93.7,
ING_EETP1,"Engagement in employment, education or training - Census",Fully engaged (%),43.4,,44,,,,,,
ING_EETP2,"Engagement in employment, education or training - Census",Partially or at least partially engaged (%),15.8,,15.9,,,,,,
ING_EETP3,"Engagement in employment, education or training - Census",Not engaged (%),40.9,,40.1,,,,,,
ING_YR12ATT,Education - Census,Attained year 12 or equivalent or Certificate III or above (aged 20-24 years) (%),54.5,,65.1,,,,,,
ING_EMP1,Labour force status - Census,Employed (no.),7086,,8394,,,,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,82.3,,79.7,,,,,,
ING_UNEMP1,Labour force status - Census,Unemployed (no.),1520,,2143,,,,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,17.7,,20.3,,,,,,
ING_LABF,Labour force status - Census,In the labour force (no.),8606,,10533,,,,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),54.4,,55.7,,,,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),45.5,,44.2,,,,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),15812,,18895,,,,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,44.8,,44.4,,,,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),1761,,2199,,,,,3314,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),10.1,,10.7,,,,,11.9,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),3305,,3771,,,,,5230,
ING_UPCC2,Unpaid child care - Census,Cared for own child/children (%),19,,18.3,,,,,18.8,
ING_UPCC3,Unpaid child care - Census,Cared for other child/children (no.),1291,,1501,,,,,2061,
ING_UPCC4,Unpaid child care - Census,Cared for other child/children (%),7.4,,7.3,,,,,7.4,
ING_UPCC5,Unpaid child care - Census,Total provided unpaid child care (no.),4787,,5506,,,,,7676,
ING_UPCC6,Unpaid child care - Census,Total provided unpaid child care (%),27.6,,26.8,,,,,27.5,
ING_UPCC7,Unpaid child care - Census,Did not provide unpaid child care (no.),9904,,12612,,,,,17536,
ING_UPCC8,Unpaid child care - Census,Did not provide unpaid child care (%),57.1,,61.4,,,,,62.9,
ING_VOLWP1,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (no.),1736,,2528,,,,,3071,
ING_VOLWP2,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (%),10,,12.3,,,,,11,
ING_SAHLTH,Self-assessed health,Excellent/very good self-assessed health (%),,37.3,,,,56.2,,,
ING_DISAB1,Disability status,Profound/severe core activity limitation (no.),,,,,,2650,,,
ING_DISAB2,Disability status,Moderate/mild core activity limitation (no.),,,,,,3681,,,
ING_DISAB3,Disability status,Schooling/employment restriction only (no.),,,,,,1571,,,
ING_DISAB4,Disability status,No limitation or specific restriction (no.),,,,,,5408,,,
ING_DISAB5,Disability status,Total with disability (no.),,,,,,13478,,,
ING_DISAB6,Disability status,Total with disability (%),,,,,,32.8,,,
ING_DISAB7,Disability status,Has no disability or long-term health condition (%),,,,,,68.2,,,
ING_LTHC1,Current long-term health conditions,No current long-term health conditions (%),,,,,,29.4,,,
ING_LTHC2,Current long-term health conditions,One long-term health condition (no.),,,,,,9342,,,
ING_LTHC3,Current long-term health conditions,Two long-term health conditions (no.),,,,,,6249,,,
ING_LTHC4,Current long-term health conditions,Three or more long-term health conditions (no.),,,,,,13965,,,
ING_LTHC5,Current long-term health conditions,Total with one or more current long-term health conditions (no.),,,,,,29232,,,
ING_LTHC6,Current long-term health conditions,Total with one or more current long-term health conditions (%),,,,,,70.9,,,
ING_USP1,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (no.),,,,,,3828,,,
ING_USP2,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (%),,,,,,9.2,,,
ING_USP3,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider is (no.),,,,,,10263,,,
ING_USP4,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider (%),,,,,,25,,,
ING_ALC1,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (no.),,19257,,,,23340,,,
ING_ALC2,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (%),,82.8,,,,87.3,,,
ING_SMK1,Health risk factor - Smoker status,Ex smoker/never smoked (no.),,13878,,,,18737,,,
ING_SMK2,Health risk factor - Smoker status,Ex smoker/never smoked (%),,59.7,,,,70,,,
ING_ASHP,Appropriately sized housing - Census,Persons living in appropriately sized dwellings (Closing the Gap measure) (%),81.2,,84.3,,,,,86.3,
ING_ONEBR,Appropriately sized housing - Census,Persons living in a dwelling requiring one additional bedroom (%),12.6,,10.6,,,,,8.9,
ING_TWOBR,Appropriately sized housing - Census,Persons living in a dwelling requiring two additional bedrooms (%),3.8,,3.3,,,,,3,
ING_THRBR,Appropriately sized housing - Census,Persons living in a dwelling requiring three additional bedrooms (%),1.4,,1,,,,,1.1,
ING_FOUBR,Appropriately sized housing - Census,Persons living in a dwelling requiring four or more additional bedrooms (%),1.1,,0.8,,,,,0.6,
ING_TTYPE1,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),8734,,11478,,,,,16816,
ING_TTYPE3,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),35.4,,40.8,,,,,43.8,
ING_TTYPE2,Tenure type - Census,Renter (no.),14505,,15176,,,,,20444,
ING_TTYPE4,Tenure type - Census,Renter (%),58.7,,54,,,,,53.3,
CABEE_2,Number of businesses - at 30 June,Number of non-employing businesses,,,,,109498,111998,114554,113387,121232
CABEE_3,Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,,,42218,41766,40702,47626,48402
CABEE_4,Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,,,16597,16790,16553,17091,17812
CABEE_38,Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,,,4844,4873,4780,4831,5340
CABEE_5,Number of businesses - at 30 June,Total number of businesses,,,,,173156,175429,176589,182938,192781
CABEE_7,Business entries - year ended 30 June,Number of non employing business entries,,,,,,20188,19079,20586,25871
CABEE_8,Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,,,5552,5140,6814,7378
CABEE_9,Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,,,675,539,562,714
CABEE_39,Business entries - year ended 30 June,Number of employing business entries: 20 or more employees,,,,,,96,74,87,128
CABEE_10,Business entries - year ended 30 June,Total number of business entries,,,,,,26510,24831,28053,34093
CABEE_12,Business exits - year ended 30 June,Number of non employing business exits,,,,,,18870,18596,18023,18843
CABEE_13,Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,,,4076,3762,2754,4231
CABEE_14,Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,,,864,916,633,842
CABEE_40,Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,,,167,123,126,148
CABEE_15,Business exits - year ended 30 June,Total number of business exits,,,,,,23970,23395,21533,24074
CABEE_19,Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,,,3757,3710,3731,3793,3777
CABEE_28,Number of businesses by industry - at 30 June,Mining (no.),,,,,2410,2485,2478,2566,2770
CABEE_27,Number of businesses by industry - at 30 June,Manufacturing (no.),,,,,7117,7139,7146,7392,7806
CABEE_23,Number of businesses by industry - at 30 June,"Electricity, gas water and waste services (no.)",,,,,565,596,571,585,586
CABEE_21,Number of businesses by industry - at 30 June,Construction (no.),,,,,33367,32472,31514,32252,34405
CABEE_37,Number of businesses by industry - at 30 June,Wholesale trade (no.),,,,,5892,5920,5944,6097,6199
CABEE_34,Number of businesses by industry - at 30 June,Retail trade (no.),,,,,9614,9689,9673,10136,10642
CABEE_17,Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,,,6888,6911,6828,7130,7428
CABEE_36,Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,,,15968,17043,18089,18114,18289
CABEE_26,Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,,,1446,1433,1419,1419,1512
CABEE_24,Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,,,9370,9424,9488,9811,10257
CABEE_33,Number of businesses by industry - at 30 June,"Rental, hiring and real estate services (no.)",,,,,20299,20610,20658,21355,22167
