ERP_M_25,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (%),,,,7.4,7.5,7.6,7.2,7.1,
ERP_M_26,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (%),,,,10.1,9.7,9.5,9.2,9,
ERP_M_27,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (%),,,,10,9.8,9.7,9.6,9.5,
ERP_M_28,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (%),,,,8.2,8.3,8.3,8.3,8.3,
ERP_M_29,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (%),,,,7.4,7.3,7.1,7,7,
ERP_M_30,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (%),,,,7.1,7.1,7,6.9,6.7,
ERP_M_31,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (%),,,,6.4,6.2,6.2,6.3,6.5,
ERP_M_32,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (%),,,,5.8,5.8,5.9,5.9,5.8,
ERP_M_33,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (%),,,,4.6,4.6,4.6,4.8,4.8,
ERP_M_34,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (%),,,,3.6,3.6,3.6,3.7,3.8,
ERP_M_35,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (%),,,,2.2,2.4,2.6,2.8,3,
ERP_M_36,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (%),,,,1.3,1.4,1.5,1.6,1.7,
ERP_M_37,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (%),,,,0.5,0.6,0.6,0.7,0.8,
ERP_M_38,Estimated resident population - Males - year ended 30 June,Males - 85 and over (%),,,,0.4,0.4,0.4,0.4,0.5,
ERP_F_2,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (no.),,,,5501,5346,5207,5082,4936,
ERP_F_3,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (no.),,,,4913,4919,4919,4969,5061,
ERP_F_4,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (no.),,,,4295,4432,4468,4485,4500,
ERP_F_5,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (no.),,,,3748,3732,3701,3742,3812,
ERP_F_6,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (no.),,,,4757,4663,4617,4550,4336,
ERP_F_7,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (no.),,,,7238,7044,6996,6928,6786,
ERP_F_8,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (no.),,,,7191,7286,7190,7126,7116,
ERP_F_9,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (no.),,,,5945,6066,6110,6236,6268,
ERP_F_10,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (no.),,,,5084,5119,5162,5328,5454,
ERP_F_11,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (no.),,,,4998,4934,4930,4845,4771,
ERP_F_12,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (no.),,,,4367,4345,4347,4458,4544,
ERP_F_13,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (no.),,,,3961,4062,4030,4058,3997,
ERP_F_14,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (no.),,,,3159,3131,3205,3329,3425,
ERP_F_15,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (no.),,,,2301,2398,2521,2630,2614,
ERP_F_16,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (no.),,,,1426,1554,1655,1862,2059,
ERP_F_17,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (no.),,,,891,940,1022,1058,1127,
ERP_F_18,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (no.),,,,447,491,525,584,680,
ERP_F_19,Estimated resident population - Females - year ended 30 June,Females - 85 and over (no.),,,,389,400,412,449,478,
ERP_F_21,Estimated resident population - Females - year ended 30 June,Females - 0-4 years (%),,,,7.8,7.5,7.3,7.1,6.9,
ERP_F_22,Estimated resident population - Females - year ended 30 June,Females - 5-9 years (%),,,,7,6.9,6.9,6.9,7,
ERP_F_23,Estimated resident population - Females - year ended 30 June,Females - 10-14 years (%),,,,6.1,6.3,6.3,6.3,6.3,
ERP_F_24,Estimated resident population - Females - year ended 30 June,Females - 15-19 years (%),,,,5.3,5.3,5.2,5.2,5.3,
ERP_F_25,Estimated resident population - Females - year ended 30 June,Females - 20-24 years (%),,,,6.7,6.6,6.5,6.3,6,
ERP_F_26,Estimated resident population - Females - year ended 30 June,Females - 25-29 years (%),,,,10.3,9.9,9.9,9.7,9.4,
ERP_F_27,Estimated resident population - Females - year ended 30 June,Females - 30-34 years (%),,,,10.2,10.3,10.1,9.9,9.9,
ERP_F_28,Estimated resident population - Females - year ended 30 June,Females - 35-39 years (%),,,,8.4,8.6,8.6,8.7,8.7,
ERP_F_29,Estimated resident population - Females - year ended 30 June,Females - 40-44 years (%),,,,7.2,7.2,7.3,7.4,7.6,
ERP_F_30,Estimated resident population - Females - year ended 30 June,Females - 45-49 years (%),,,,7.1,7,6.9,6.8,6.6,
ERP_F_31,Estimated resident population - Females - year ended 30 June,Females - 50-54 years (%),,,,6.2,6.1,6.1,6.2,6.3,
ERP_F_32,Estimated resident population - Females - year ended 30 June,Females - 55-59 years (%),,,,5.6,5.7,5.7,5.7,5.6,
ERP_F_33,Estimated resident population - Females - year ended 30 June,Females - 60-64 years (%),,,,4.5,4.4,4.5,4.6,4.8,
ERP_F_34,Estimated resident population - Females - year ended 30 June,Females - 65-69 years (%),,,,3.3,3.4,3.5,3.7,3.6,
ERP_F_35,Estimated resident population - Females - year ended 30 June,Females - 70-74 years (%),,,,2,2.2,2.3,2.6,2.9,
ERP_F_36,Estimated resident population - Females - year ended 30 June,Females - 75-79 years (%),,,,1.3,1.3,1.4,1.5,1.6,
ERP_F_37,Estimated resident population - Females - year ended 30 June,Females - 80-84 years (%),,,,0.6,0.7,0.7,0.8,0.9,
ERP_F_38,Estimated resident population - Females - year ended 30 June,Females - 85 and over (%),,,,0.6,0.6,0.6,0.6,0.7,
ERP_P_2,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (no.),,,,11104,10913,10683,10461,10249,
ERP_P_3,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (no.),,,,10112,10126,10121,10152,10251,
ERP_P_4,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (no.),,,,8814,9070,9202,9380,9489,
ERP_P_5,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (no.),,,,8041,7967,7856,7855,7937,
ERP_P_6,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (no.),,,,10561,10561,10472,10126,9785,
ERP_P_7,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (no.),,,,15141,14608,14384,14049,13692,
ERP_P_8,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (no.),,,,15045,14978,14698,14559,14387,
ERP_P_9,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (no.),,,,12410,12559,12564,12612,12638,
ERP_P_10,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (no.),,,,10880,10794,10678,10736,10837,
ERP_P_11,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (no.),,,,10588,10526,10387,10174,9919,
ERP_P_12,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (no.),,,,9421,9222,9178,9311,9535,
ERP_P_13,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (no.),,,,8481,8626,8571,8578,8424,
ERP_P_14,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (no.),,,,6790,6727,6777,7012,7141,
ERP_P_15,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (no.),,,,5120,5241,5346,5513,5534,
ERP_P_16,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (no.),,,,3166,3455,3686,4043,4344,
ERP_P_17,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (no.),,,,1910,2000,2183,2292,2436,
ERP_P_18,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (no.),,,,868,973,1016,1160,1326,
ERP_P_19,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (no.),,,,693,728,744,792,877,
ERP_P_21,Estimated resident population - Persons - year ended 30 June,Persons - 0-4 years (%),,,,7.4,7.3,7.2,7,6.9,
ERP_P_22,Estimated resident population - Persons - year ended 30 June,Persons - 5-9 years (%),,,,6.8,6.8,6.8,6.8,6.9,
ERP_P_23,Estimated resident population - Persons - year ended 30 June,Persons - 10-14 years (%),,,,5.9,6.1,6.2,6.3,6.4,
ERP_P_24,Estimated resident population - Persons - year ended 30 June,Persons - 15-19 years (%),,,,5.4,5.3,5.3,5.3,5.3,
ERP_P_25,Estimated resident population - Persons - year ended 30 June,Persons - 20-24 years (%),,,,7.1,7.1,7,6.8,6.6,
ERP_P_26,Estimated resident population - Persons - year ended 30 June,Persons - 25-29 years (%),,,,10.2,9.8,9.7,9.4,9.2,
ERP_P_27,Estimated resident population - Persons - year ended 30 June,Persons - 30-34 years (%),,,,10.1,10,9.9,9.8,9.7,
ERP_P_28,Estimated resident population - Persons - year ended 30 June,Persons - 35-39 years (%),,,,8.3,8.4,8.5,8.5,8.5,
ERP_P_29,Estimated resident population - Persons - year ended 30 June,Persons - 40-44 years (%),,,,7.3,7.2,7.2,7.2,7.3,
ERP_P_30,Estimated resident population - Persons - year ended 30 June,Persons - 45-49 years (%),,,,7.1,7.1,7,6.8,6.7,
ERP_P_31,Estimated resident population - Persons - year ended 30 June,Persons - 50-54 years (%),,,,6.3,6.2,6.2,6.3,6.4,
ERP_P_32,Estimated resident population - Persons - year ended 30 June,Persons - 55-59 years (%),,,,5.7,5.8,5.8,5.8,5.7,
ERP_P_33,Estimated resident population - Persons - year ended 30 June,Persons - 60-64 years (%),,,,4.6,4.5,4.6,4.7,4.8,
ERP_P_34,Estimated resident population - Persons - year ended 30 June,Persons - 65-69 years (%),,,,3.4,3.5,3.6,3.7,3.7,
ERP_P_35,Estimated resident population - Persons - year ended 30 June,Persons - 70-74 years (%),,,,2.1,2.3,2.5,2.7,2.9,
ERP_P_36,Estimated resident population - Persons - year ended 30 June,Persons - 75-79 years (%),,,,1.3,1.3,1.5,1.5,1.6,
ERP_P_37,Estimated resident population - Persons - year ended 30 June,Persons - 80-84 years (%),,,,0.6,0.7,0.7,0.8,0.9,
ERP_P_38,Estimated resident population - Persons - year ended 30 June,Persons - 85 and over (%),,,,0.5,0.5,0.5,0.5,0.6,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,2324,2323,2188,2141,2164,2307,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (births per female) (rate),,,1.94,1.9,1.81,1.76,1.72,1.76,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,518,522,504,585,546,572,
BD_5,Births and deaths - year ended 31 December,Standardised death rate (per 1000 people) (rate),,,6.6,6.3,5.8,5.9,5.8,5.7,
MIGRATION_2,Internal and overseas migration - at 30 June,Internal arrivals (no.),,,,11409,10957,11258,10923,11178,12933
MIGRATION_3,Internal and overseas migration - at 30 June,Internal departures (no.),,,,12833,13761,14471,12787,12780,15222
MIGRATION_4,Internal and overseas migration - at 30 June,Net internal migration (no.),,,,-1424,-2804,-3213,-1864,-1602,-2289
MIGRATION_5,Internal and overseas migration - at 30 June,Overseas arrivals (no.),,,,5260,3830,4231,3113,1078,3597
MIGRATION_6,Internal and overseas migration - at 30 June,Overseas departures (no.),,,,3856,3259,3526,2981,1459,2070
MIGRATION_7,Internal and overseas migration - at 30 June,Net overseas migration (no.),,,,1404,571,705,132,-381,1527
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),11101,,11959,,,,,14539,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),9.2,,8.7,,,,,10.4,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,,2.7,,,,,2.4,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,,5.5,,,,,4.7,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,,1.9,,,,,1.8,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,,0.5,,,,,0.5,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,,7.2,,,,,7.9,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,,1.8,,,,,1.8,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,,3.7,,,,,6.3,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,,0.8,,,,,0.9,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,,1.4,,,,,1.6,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,,34903,,,,,38817,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,,25.5,,,,,27.7,
CENSUS_15,Religious affiliation - Census,Buddhism (%),2.5,,2.8,,,,,3,
CENSUS_16,Religious affiliation - Census,Christianity (%),51.9,,44.8,,,,,36.9,
CENSUS_17,Religious affiliation - Census,Hinduism (%),1.1,,2.2,,,,,3.7,
CENSUS_18,Religious affiliation - Census,Islam (%),1.1,,1.5,,,,,2.1,
CENSUS_19,Religious affiliation - Census,Judaism (%),0.1,,0.1,,,,,0.1,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.6,,0.7,,,,,1.1,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs or no religion (%)",26.8,,33.2,,,,,42.1,
CENSUS_22,Religious affiliation - Census,Religious affiliation inadequately described or not stated (%),15.9,,14.7,,,,,11,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),95070,,103723,,,,,108818,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),10442,,16388,,,,,18620,
CENSUS_38,Australian citizenship - Census,Australian citizenship not stated (no.),15076,,16725,,,,,12463,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),78.8,,75.8,,,,,77.8,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),8.7,,12,,,,,13.3,
CENSUS_31,Australian citizenship - Census,Australian citizenship not stated (%),12.5,,12.2,,,,,8.9,
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),18999,,27713,,,,,32976,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),15.8,,20.3,,,,,23.6,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,,3710,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,,3737,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,,3.3,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,,3.3,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),,,17465,,,,,,
ING_CULTID,Culture,"Identifies with tribal group, language group, clan, mission or regional group (%)",,72,,,,70.7,,,
ING_HLTC1,Culture,Recognises an area as homelands/traditional country (%),,78,,,,81.8,,,
ING_HLTC2,Culture,Recognises and lives in homelands/traditional country (%),,12.2,,,,13.1,,,
ING_HLTC3,Culture,Recognises and allowed to visit homelands/traditional country (%),,67.1,,,,64.6,,,
ING_LANG1,Language - Census,Speakers of an Aboriginal or Torres Strait Islander language who identify as Aboriginal and/or Torres Strait Islander (%),11.3,,10.2,,,,,10.4,
ING_LANG2,Language - Census,Speaks English at home (%),87.5,,87.9,,,,,87.1,
ING_EETP1,"Engagement in employment, education or training - Census",Fully engaged (%),48.7,,51,,,,,,
ING_EETP2,"Engagement in employment, education or training - Census",Partially or at least partially engaged (%),15.1,,13.7,,,,,,
ING_EETP3,"Engagement in employment, education or training - Census",Not engaged (%),36.3,,35.3,,,,,,
ING_YR12ATT,Education - Census,Attained year 12 or equivalent or Certificate III or above (aged 20-24 years) (%),50.8,,64.8,,,,,,
ING_EMP1,Labour force status - Census,Employed (no.),3359,,3689,,,,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,88.1,,87.8,,,,,,
ING_UNEMP1,Labour force status - Census,Unemployed (no.),448,,512,,,,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,11.7,,12.2,,,,,,
ING_LABF,Labour force status - Census,In the labour force (no.),3814,,4202,,,,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),56.7,,56.6,,,,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),43.3,,43.4,,,,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),6728,,7423,,,,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,49.9,,49.7,,,,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),727,,888,,,,,1217,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),9.8,,10.9,,,,,12.1,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),1411,,1456,,,,,1719,
ING_UPCC2,Unpaid child care - Census,Cared for own child/children (%),19.1,,17.8,,,,,17.1,
ING_UPCC3,Unpaid child care - Census,Cared for other child/children (no.),647,,643,,,,,798,
ING_UPCC4,Unpaid child care - Census,Cared for other child/children (%),8.7,,7.9,,,,,7.9,
ING_UPCC5,Unpaid child care - Census,Total provided unpaid child care (no.),2162,,2193,,,,,2688,
ING_UPCC6,Unpaid child care - Census,Total provided unpaid child care (%),29.2,,26.8,,,,,26.7,
ING_UPCC7,Unpaid child care - Census,Did not provide unpaid child care (no.),4095,,4667,,,,,5954,
ING_UPCC8,Unpaid child care - Census,Did not provide unpaid child care (%),55.3,,57,,,,,59.2,
ING_VOLWP1,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (no.),821,,984,,,,,1040,
ING_VOLWP2,Voluntary work for an organisation or group - Census,Volunteered for an organisation or group (%),11.1,,12,,,,,10.3,
ING_SAHLTH,Self-assessed health,Excellent/very good self-assessed health (%),,37.8,,,,41.4,,,
ING_DISAB1,Disability status,Profound/severe core activity limitation (no.),,,,,,802,,,
ING_DISAB2,Disability status,Moderate/mild core activity limitation (no.),,,,,,4068,,,
ING_DISAB3,Disability status,Schooling/employment restriction only (no.),,,,,,548,,,
ING_DISAB4,Disability status,No limitation or specific restriction (no.),,,,,,651,,,
ING_DISAB5,Disability status,Total with disability (no.),,,,,,6100,,,
ING_DISAB6,Disability status,Total with disability (%),,,,,,37.4,,,
ING_DISAB7,Disability status,Has no disability or long-term health condition (%),,,,,,62.6,,,
ING_LTHC1,Current long-term health conditions,No current long-term health conditions (%),,,,,,42.9,,,
ING_LTHC2,Current long-term health conditions,One long-term health condition (no.),,,,,,2231,,,
ING_LTHC3,Current long-term health conditions,Two long-term health conditions (no.),,,,,,2022,,,
ING_LTHC4,Current long-term health conditions,Three or more long-term health conditions (no.),,,,,,5151,,,
ING_LTHC5,Current long-term health conditions,Total with one or more current long-term health conditions (no.),,,,,,9261,,,
ING_LTHC6,Current long-term health conditions,Total with one or more current long-term health conditions (%),,,,,,57.1,,,
ING_USP1,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (no.),,,,,,8513,,,
ING_USP2,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (%),,,,,,52.1,,,
ING_USP3,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider is (no.),,,,,,9252,,,
ING_USP4,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider (%),,,,,,57.1,,,
ING_ALC1,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (no.),,7411,,,,8838,,,
ING_ALC2,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (%),,82.2,,,,79.3,,,
ING_SMK1,Health risk factor - Smoker status,Ex smoker/never smoked (no.),,5198,,,,6870,,,
ING_SMK2,Health risk factor - Smoker status,Ex smoker/never smoked (%),,57.8,,,,62.2,,,
ING_ASHP,Appropriately sized housing - Census,Persons living in appropriately sized dwellings (Closing the Gap measure) (%),73.6,,77.6,,,,,79.4,
ING_ONEBR,Appropriately sized housing - Census,Persons living in a dwelling requiring one additional bedroom (%),17.5,,14.7,,,,,13.4,
ING_TWOBR,Appropriately sized housing - Census,Persons living in a dwelling requiring two additional bedrooms (%),5,,4.2,,,,,4.6,
ING_THRBR,Appropriately sized housing - Census,Persons living in a dwelling requiring three additional bedrooms (%),2.4,,1.9,,,,,1.5,
ING_FOUBR,Appropriately sized housing - Census,Persons living in a dwelling requiring four or more additional bedrooms (%),1.6,,1.8,,,,,1.2,
ING_TTYPE1,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),3637,,4091,,,,,4866,
ING_TTYPE3,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),37.1,,39.8,,,,,37.6,
ING_TTYPE2,Tenure type - Census,Renter (no.),5371,,5537,,,,,7607,
ING_TTYPE4,Tenure type - Census,Renter (%),54.8,,53.9,,,,,58.8,
CABEE_2,Number of businesses - at 30 June,Number of non-employing businesses,,,,,5898,6174,6492,6342,6822
CABEE_3,Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,,,2534,2501,2466,2912,3006
CABEE_4,Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,,,1273,1264,1282,1290,1353
CABEE_38,Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,,,390,414,356,358,398
CABEE_5,Number of businesses - at 30 June,Total number of businesses,,,,,10098,10357,10598,10900,11577
CABEE_7,Business entries - year ended 30 June,Number of non employing business entries,,,,,,1199,1240,1166,1477
CABEE_8,Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,,,347,370,484,566
CABEE_9,Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,,,44,45,59,63
CABEE_39,Business entries - year ended 30 June,Number of employing business entries: 20 or more employees,,,,,,10,3,15,3
CABEE_10,Business entries - year ended 30 June,Total number of business entries,,,,,,1603,1657,1717,2111
CABEE_12,Business exits - year ended 30 June,Number of non employing business exits,,,,,,996,1035,1095,1036
CABEE_13,Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,,,252,256,217,288
CABEE_14,Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,,,55,67,43,68
CABEE_40,Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,,,15,12,12,17
CABEE_15,Business exits - year ended 30 June,Total number of business exits,,,,,,1317,1368,1370,1410
CABEE_19,Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,,,425,434,427,431,439
CABEE_28,Number of businesses by industry - at 30 June,Mining (no.),,,,,57,51,53,53,51
CABEE_27,Number of businesses by industry - at 30 June,Manufacturing (no.),,,,,371,372,369,373,394
CABEE_23,Number of businesses by industry - at 30 June,"Electricity, gas water and waste services (no.)",,,,,29,33,37,41,48
CABEE_21,Number of businesses by industry - at 30 June,Construction (no.),,,,,2274,2241,2160,2181,2267
CABEE_37,Number of businesses by industry - at 30 June,Wholesale trade (no.),,,,,222,231,229,245,245
CABEE_34,Number of businesses by industry - at 30 June,Retail trade (no.),,,,,539,560,577,583,622
CABEE_17,Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,,,492,489,490,520,572
CABEE_36,Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,,,732,887,1048,1072,1125
CABEE_26,Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,,,63,76,72,68,67
CABEE_24,Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,,,315,308,324,354,363
CABEE_33,Number of businesses by industry - at 30 June,"Rental, hiring and real estate services (no.)",,,,,1436,1430,1421,1428,1474
CABEE_31,Number of businesses by industry - at 30 June,"Professional, scientific and technical services (no.)",,,,,1095,1128,1174,1217,1334
CABEE_18,Number of businesses by industry - at 30 June,Administrative and support services (no.),,,,,482,509,559,559,612
